Pseudo-terminal will not be allocated because stdin is not a terminal.
Warning: Permanently added '[a.pinggy.io]:443' (RSA) to the list of known hosts.
Allocated port 9 for remote forward to localhost:3000
You are not authenticated.
Your tunnel will expire in 60 minutes. Upgrade to Pinggy Pro to get unrestricted tunnels. https://dashboard.pinggy.io
http://iucyx-173-23-242-51.run.pinggy-free.link
https://iucyx-173-23-242-51.run.pinggy-free.link

RB: 0, SB: 0, TC: 0, AC: 0               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 712, SB: 0, TC: 1, AC: 1               
RB: 1420, SB: 181, TC: 1, AC: 1               
RB: 1420, SB: 181, TC: 1, AC: 1               
RB: 1420, SB: 5333, TC: 1, AC: 1               
RB: 1420, SB: 5333, TC: 1, AC: 0               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 335180, SB: 1355331, TC: 206, AC: 10               
RB: 340244, SB: 1357085, TC: 207, AC: 8               
RB: 340244, SB: 1357085, TC: 207, AC: 7               
RB: 340244, SB: 1357085, TC: 208, AC: 8               
RB: 340244, SB: 1357085, TC: 208, AC: 8               
RB: 340244, SB: 1357085, TC: 208, AC: 8               
RB: 341130, SB: 1357097, TC: 208, AC: 9               
RB: 341130, SB: 1357097, TC: 208, AC: 8               
RB: 341130, SB: 1357097, TC: 209, AC: 9               
RB: 341130, SB: 1357097, TC: 209, AC: 9               
RB: 341130, SB: 1357097, TC: 209, AC: 9               
RB: 342016, SB: 1357109, TC: 209, AC: 9               
RB: 342016, SB: 1357109, TC: 209, AC: 9               
RB: 342016, SB: 1357109, TC: 209, AC: 8               
RB: 342016, SB: 1357109, TC: 210, AC: 9               
RB: 342016, SB: 1357121, TC: 209, AC: 9               
RB: 342016, SB: 1357121, TC: 209, AC: 8               
RB: 342016, SB: 1357121, TC: 209, AC: 8               
RB: 342902, SB: 1357121, TC: 210, AC: 9               
RB: 342902, SB: 1357121, TC: 210, AC: 8               
RB: 342902, SB: 1357121, TC: 211, AC: 9               
RB: 342902, SB: 1357121, TC: 211, AC: 9               
RB: 342902, SB: 1357121, TC: 211, AC: 9               
RB: 343788, SB: 1357133, TC: 211, AC: 8               
RB: 343788, SB: 1357133, TC: 211, AC: 7               
RB: 343788, SB: 1357133, TC: 212, AC: 8               
RB: 343788, SB: 1357133, TC: 212, AC: 8               
RB: 343788, SB: 1357133, TC: 212, AC: 8               
RB: 344674, SB: 1357145, TC: 212, AC: 9               
RB: 344674, SB: 1357145, TC: 212, AC: 9               
RB: 344674, SB: 1357145, TC: 212, AC: 8               
RB: 344674, SB: 1357145, TC: 213, AC: 9               
RB: 344674, SB: 1357157, TC: 212, AC: 9               
RB: 344674, SB: 1357157, TC: 212, AC: 9               
RB: 344674, SB: 1357157, TC: 213, AC: 8               
RB: 344674, SB: 1357157, TC: 213, AC: 7               
RB: 344674, SB: 1357157, TC: 214, AC: 8               
RB: 344674, SB: 1357157, TC: 214, AC: 8               
RB: 344674, SB: 1357157, TC: 214, AC: 8               
RB: 345560, SB: 1357169, TC: 214, AC: 9               
RB: 345560, SB: 1357169, TC: 214, AC: 8               
RB: 345560, SB: 1357169, TC: 215, AC: 9               
RB: 345560, SB: 1357169, TC: 214, AC: 8               
RB: 345560, SB: 1357169, TC: 215, AC: 9               
RB: 346446, SB: 1357181, TC: 215, AC: 9               
RB: 346446, SB: 1357181, TC: 215, AC: 9               
RB: 346446, SB: 1357181, TC: 215, AC: 8               
RB: 346446, SB: 1357181, TC: 216, AC: 9               
RB: 347332, SB: 1357193, TC: 215, AC: 9               
RB: 347332, SB: 1357193, TC: 215, AC: 5               
RB: 347332, SB: 1357193, TC: 215, AC: 5               
RB: 347332, SB: 1357193, TC: 216, AC: 6               
RB: 347332, SB: 1357193, TC: 216, AC: 5               
RB: 347332, SB: 1357193, TC: 216, AC: 5               
RB: 347332, SB: 1357193, TC: 217, AC: 6               
RB: 347332, SB: 1357193, TC: 217, AC: 6               
RB: 348218, SB: 1357205, TC: 217, AC: 2               
RB: 348218, SB: 1357205, TC: 217, AC: 1               
RB: 348218, SB: 1357205, TC: 217, AC: 1               
RB: 348218, SB: 1357205, TC: 218, AC: 2               
RB: 348218, SB: 1357205, TC: 218, AC: 2               
RB: 349104, SB: 1357217, TC: 218, AC: 3               
RB: 349104, SB: 1357217, TC: 218, AC: 3               
RB: 349104, SB: 1357217, TC: 218, AC: 2               
RB: 349104, SB: 1357217, TC: 219, AC: 3               
RB: 349990, SB: 1357229, TC: 218, AC: 3               
RB: 349990, SB: 1357229, TC: 218, AC: 1               
RB: 349990, SB: 1357229, TC: 218, AC: 1               
RB: 349990, SB: 1357229, TC: 218, AC: 0               
RB: 349990, SB: 1357229, TC: 218, AC: 0               
RB: 349990, SB: 1357229, TC: 219, AC: 1               
RB: 350876, SB: 1357241, TC: 219, AC: 2               
RB: 350876, SB: 1357241, TC: 219, AC: 2               
RB: 350876, SB: 1357241, TC: 219, AC: 2               
RB: 350876, SB: 1357241, TC: 219, AC: 1               
RB: 350876, SB: 1357241, TC: 220, AC: 2               
RB: 351762, SB: 1357253, TC: 220, AC: 2               
RB: 351762, SB: 1357253, TC: 220, AC: 2               
RB: 351762, SB: 1357253, TC: 220, AC: 2               
RB: 351762, SB: 1357253, TC: 220, AC: 1               
RB: 351762, SB: 1357253, TC: 221, AC: 2               
RB: 352648, SB: 1357265, TC: 221, AC: 3               
RB: 352648, SB: 1357265, TC: 221, AC: 2               
RB: 352648, SB: 1357265, TC: 221, AC: 2               
RB: 353534, SB: 1357265, TC: 222, AC: 1               
RB: 353534, SB: 1357265, TC: 222, AC: 0               
RB: 353534, SB: 1357265, TC: 223, AC: 1               
RB: 353534, SB: 1357265, TC: 223, AC: 1               
RB: 353534, SB: 1357265, TC: 223, AC: 1               
RB: 354420, SB: 1357277, TC: 223, AC: 2               
RB: 354420, SB: 1357277, TC: 223, AC: 1               
RB: 354420, SB: 1357277, TC: 224, AC: 2               
RB: 354420, SB: 1357277, TC: 224, AC: 2               
RB: 354420, SB: 1357277, TC: 224, AC: 2               
RB: 355306, SB: 1357289, TC: 224, AC: 3               
RB: 355306, SB: 1357289, TC: 224, AC: 3               
RB: 355306, SB: 1357289, TC: 224, AC: 2               
RB: 355306, SB: 1357289, TC: 225, AC: 3               
RB: 355306, SB: 1357301, TC: 224, AC: 3               
RB: 355306, SB: 1357301, TC: 224, AC: 2               
RB: 355306, SB: 1357301, TC: 224, AC: 0               
RB: 355306, SB: 1357301, TC: 224, AC: 0               
RB: 355306, SB: 1357301, TC: 224, AC: 4294967295               
RB: 355306, SB: 1357301, TC: 225, AC: 0               
RB: 355306, SB: 1357301, TC: 225, AC: 0               
RB: 356192, SB: 1357313, TC: 225, AC: 1               
RB: 356192, SB: 1357313, TC: 225, AC: 1               
RB: 357078, SB: 1357313, TC: 226, AC: 2               
RB: 357078, SB: 1357313, TC: 226, AC: 1               
RB: 357078, SB: 1357313, TC: 227, AC: 2               
RB: 357078, SB: 1357313, TC: 226, AC: 1               
RB: 357078, SB: 1357313, TC: 227, AC: 2               
RB: 357964, SB: 1357325, TC: 227, AC: 3               
RB: 357964, SB: 1357325, TC: 227, AC: 2               
RB: 357964, SB: 1357325, TC: 228, AC: 3               
RB: 357964, SB: 1357325, TC: 228, AC: 3               
RB: 357964, SB: 1357337, TC: 227, AC: 3               
RB: 357964, SB: 1357337, TC: 227, AC: 2               
RB: 357964, SB: 1357337, TC: 227, AC: 0               
RB: 357964, SB: 1357337, TC: 227, AC: 0               
RB: 358850, SB: 1357337, TC: 228, AC: 1               
RB: 358850, SB: 1357337, TC: 228, AC: 0               
RB: 358850, SB: 1357337, TC: 229, AC: 1               
RB: 358850, SB: 1357337, TC: 229, AC: 1               
RB: 358850, SB: 1357337, TC: 229, AC: 1               
RB: 359736, SB: 1357349, TC: 229, AC: 2               
RB: 359736, SB: 1357349, TC: 229, AC: 1               
RB: 359736, SB: 1357349, TC: 230, AC: 2               
RB: 359736, SB: 1357349, TC: 230, AC: 2               
RB: 359736, SB: 1357349, TC: 230, AC: 2               
RB: 360622, SB: 1357361, TC: 230, AC: 3               
RB: 360622, SB: 1357361, TC: 230, AC: 3               
RB: 360622, SB: 1357361, TC: 230, AC: 2               
RB: 360622, SB: 1357361, TC: 231, AC: 3               
RB: 360622, SB: 1357373, TC: 230, AC: 3               
RB: 360622, SB: 1357373, TC: 230, AC: 1               
RB: 360622, SB: 1357373, TC: 230, AC: 0               
RB: 360622, SB: 1357373, TC: 230, AC: 0               
RB: 360622, SB: 1357373, TC: 230, AC: 0               
RB: 360622, SB: 1357373, TC: 230, AC: 4294967295               
RB: 360622, SB: 1357373, TC: 231, AC: 0               
RB: 361508, SB: 1357385, TC: 231, AC: 1               
RB: 361508, SB: 1357385, TC: 231, AC: 1               
RB: 361508, SB: 1357385, TC: 231, AC: 0               
RB: 361508, SB: 1357385, TC: 232, AC: 1               
RB: 361508, SB: 1357385, TC: 232, AC: 1               
RB: 362394, SB: 1357397, TC: 232, AC: 2               
RB: 362394, SB: 1357397, TC: 232, AC: 2               
RB: 362394, SB: 1357397, TC: 232, AC: 2               
RB: 362394, SB: 1357397, TC: 232, AC: 1               
RB: 362394, SB: 1357397, TC: 233, AC: 2               
RB: 363280, SB: 1357409, TC: 233, AC: 3               
RB: 363280, SB: 1357409, TC: 233, AC: 2               
RB: 363280, SB: 1357409, TC: 233, AC: 0               
RB: 363280, SB: 1357409, TC: 233, AC: 0               
RB: 364166, SB: 1357409, TC: 234, AC: 1               
RB: 364166, SB: 1357409, TC: 234, AC: 0               
RB: 364166, SB: 1357409, TC: 235, AC: 1               
RB: 364166, SB: 1357409, TC: 235, AC: 1               
RB: 364166, SB: 1357409, TC: 235, AC: 1               
RB: 365052, SB: 1357421, TC: 235, AC: 2               
RB: 365052, SB: 1357421, TC: 235, AC: 1               
RB: 365052, SB: 1357421, TC: 236, AC: 2               
RB: 365052, SB: 1357421, TC: 236, AC: 2               
RB: 365052, SB: 1357433, TC: 235, AC: 2               
RB: 365052, SB: 1357433, TC: 235, AC: 2               
RB: 365052, SB: 1357433, TC: 235, AC: 2               
RB: 365052, SB: 1357433, TC: 235, AC: 1               
RB: 365052, SB: 1357433, TC: 236, AC: 2               
RB: 365938, SB: 1357445, TC: 236, AC: 3               
RB: 365938, SB: 1357445, TC: 236, AC: 2               
RB: 365938, SB: 1357445, TC: 236, AC: 0               
RB: 365938, SB: 1357445, TC: 236, AC: 0               
RB: 365938, SB: 1357445, TC: 237, AC: 1               
RB: 365938, SB: 1357445, TC: 237, AC: 1               
RB: 365938, SB: 1357445, TC: 237, AC: 0               
RB: 365938, SB: 1357445, TC: 238, AC: 1               
RB: 366824, SB: 1357457, TC: 237, AC: 1               
RB: 366824, SB: 1357457, TC: 237, AC: 1               
RB: 367710, SB: 1357457, TC: 238, AC: 2               
RB: 367710, SB: 1357457, TC: 238, AC: 1               
RB: 367710, SB: 1357457, TC: 239, AC: 2               
RB: 367710, SB: 1357457, TC: 239, AC: 2               
RB: 367710, SB: 1357457, TC: 239, AC: 2               
RB: 367710, SB: 1357469, TC: 239, AC: 3               
RB: 367710, SB: 1357469, TC: 239, AC: 3               
RB: 367710, SB: 1357469, TC: 239, AC: 2               
RB: 367710, SB: 1357469, TC: 240, AC: 3               
RB: 368596, SB: 1357481, TC: 239, AC: 2               
RB: 368596, SB: 1357481, TC: 239, AC: 1               
RB: 368596, SB: 1357481, TC: 239, AC: 0               
RB: 368596, SB: 1357481, TC: 239, AC: 4294967295               
RB: 368596, SB: 1357481, TC: 240, AC: 0               
RB: 368596, SB: 1357481, TC: 240, AC: 4294967295               
RB: 368596, SB: 1357481, TC: 241, AC: 0               
RB: 368596, SB: 1357481, TC: 241, AC: 4294967295               
RB: 368596, SB: 1357481, TC: 242, AC: 0               
RB: 368596, SB: 1357481, TC: 242, AC: 4294967295               
RB: 368596, SB: 1357481, TC: 243, AC: 0               
RB: 368596, SB: 1357481, TC: 243, AC: 4294967295               
RB: 368596, SB: 1357481, TC: 244, AC: 0               
RB: 368596, SB: 1357481, TC: 244, AC: 4294967295               
RB: 368596, SB: 1357481, TC: 245, AC: 0               
RB: 368596, SB: 1357481, TC: 245, AC: 0               
RB: 368596, SB: 1357481, TC: 245, AC: 0               
RB: 368596, SB: 1357481, TC: 245, AC: 4294967295               
RB: 368596, SB: 1357481, TC: 246, AC: 0               
RB: 369482, SB: 1357493, TC: 240, AC: 1               
RB: 369482, SB: 1357493, TC: 240, AC: 1               
RB: 369482, SB: 1357493, TC: 240, AC: 0               
RB: 369482, SB: 1357493, TC: 240, AC: 0               
RB: 369482, SB: 1357493, TC: 241, AC: 1               
RB: 370368, SB: 1357505, TC: 241, AC: 2               
RB: 370368, SB: 1357505, TC: 241, AC: 2               
RB: 370368, SB: 1357505, TC: 241, AC: 1               
RB: 370368, SB: 1357505, TC: 242, AC: 2               
RB: 370368, SB: 1357505, TC: 242, AC: 2               
RB: 371254, SB: 1357517, TC: 242, AC: 3               
RB: 371254, SB: 1357517, TC: 242, AC: 2               
RB: 371254, SB: 1357517, TC: 242, AC: 0               
RB: 371254, SB: 1357517, TC: 242, AC: 0               
RB: 372140, SB: 1357517, TC: 243, AC: 1               
RB: 372140, SB: 1357517, TC: 243, AC: 0               
RB: 372140, SB: 1357517, TC: 244, AC: 1               
RB: 372140, SB: 1357517, TC: 244, AC: 1               
RB: 372140, SB: 1357517, TC: 244, AC: 1               
RB: 372140, SB: 1357517, TC: 244, AC: 0               
RB: 372140, SB: 1357517, TC: 245, AC: 1               
RB: 372140, SB: 1357517, TC: 245, AC: 1               
RB: 373026, SB: 1357541, TC: 244, AC: 2               
RB: 373026, SB: 1357541, TC: 244, AC: 2               
RB: 373026, SB: 1357541, TC: 244, AC: 1               
RB: 373026, SB: 1357541, TC: 245, AC: 2               
RB: 373026, SB: 1357541, TC: 245, AC: 2               
RB: 373912, SB: 1357553, TC: 245, AC: 3               
RB: 373912, SB: 1357553, TC: 245, AC: 3               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 374686, SB: 1357553, TC: 246, AC: 4               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 377251, SB: 1365711, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 7               
RB: 389308, SB: 1380573, TC: 251, AC: 6               
RB: 389308, SB: 1380573, TC: 252, AC: 7               
RB: 391894, SB: 1388243, TC: 252, AC: 7               
RB: 391894, SB: 1388243, TC: 252, AC: 7               
RB: 391894, SB: 1388243, TC: 252, AC: 6               
RB: 391894, SB: 1388243, TC: 252, AC: 6               
RB: 391894, SB: 1388243, TC: 253, AC: 7               
RB: 392780, SB: 1388255, TC: 253, AC: 8               
RB: 392780, SB: 1388255, TC: 253, AC: 8               
RB: 392780, SB: 1388255, TC: 253, AC: 8               
RB: 392780, SB: 1388255, TC: 253, AC: 7               
RB: 392780, SB: 1388255, TC: 254, AC: 8               
RB: 393666, SB: 1388267, TC: 254, AC: 9               
RB: 393666, SB: 1388267, TC: 254, AC: 7               
RB: 393666, SB: 1388267, TC: 254, AC: 7               
RB: 393666, SB: 1388267, TC: 254, AC: 6               
RB: 393666, SB: 1388267, TC: 254, AC: 6               
RB: 393666, SB: 1388267, TC: 255, AC: 7               
RB: 394552, SB: 1388279, TC: 255, AC: 8               
RB: 394552, SB: 1388279, TC: 255, AC: 8               
RB: 394552, SB: 1388279, TC: 255, AC: 7               
RB: 394552, SB: 1388279, TC: 256, AC: 8               
RB: 394552, SB: 1388279, TC: 256, AC: 8               
RB: 395438, SB: 1388291, TC: 256, AC: 8               
RB: 395438, SB: 1388291, TC: 256, AC: 8               
RB: 395438, SB: 1388291, TC: 256, AC: 7               
RB: 395438, SB: 1388291, TC: 257, AC: 8               
RB: 395438, SB: 1388291, TC: 257, AC: 8               
RB: 396324, SB: 1388303, TC: 257, AC: 9               
RB: 396324, SB: 1388303, TC: 257, AC: 8               
RB: 396324, SB: 1388303, TC: 257, AC: 8               
RB: 397210, SB: 1388303, TC: 258, AC: 7               
RB: 397210, SB: 1388303, TC: 258, AC: 7               
RB: 397210, SB: 1388303, TC: 258, AC: 6               
RB: 397210, SB: 1388303, TC: 259, AC: 7               
RB: 397210, SB: 1388303, TC: 259, AC: 7               
RB: 398096, SB: 1388315, TC: 259, AC: 8               
RB: 398096, SB: 1388315, TC: 259, AC: 8               
RB: 398096, SB: 1388315, TC: 259, AC: 7               
RB: 398096, SB: 1388315, TC: 260, AC: 8               
RB: 398096, SB: 1388315, TC: 260, AC: 8               
RB: 398982, SB: 1388327, TC: 260, AC: 9               
RB: 398982, SB: 1388327, TC: 260, AC: 8               
RB: 398982, SB: 1388327, TC: 261, AC: 9               
RB: 398982, SB: 1388327, TC: 261, AC: 9               
RB: 398982, SB: 1388339, TC: 260, AC: 9               
RB: 398982, SB: 1388339, TC: 260, AC: 4               
RB: 398982, SB: 1388339, TC: 260, AC: 4               
RB: 398982, SB: 1388339, TC: 261, AC: 5               
RB: 398982, SB: 1388339, TC: 261, AC: 4               
RB: 398982, SB: 1388339, TC: 262, AC: 5               
RB: 398982, SB: 1388339, TC: 262, AC: 5               
RB: 399868, SB: 1388351, TC: 261, AC: 1               
RB: 399868, SB: 1388351, TC: 261, AC: 1               
RB: 399868, SB: 1388351, TC: 261, AC: 1               
RB: 399868, SB: 1388351, TC: 261, AC: 0               
RB: 399868, SB: 1388351, TC: 262, AC: 1               
RB: 400754, SB: 1388363, TC: 262, AC: 2               
RB: 400754, SB: 1388363, TC: 262, AC: 2               
RB: 401640, SB: 1388375, TC: 263, AC: 3               
RB: 401640, SB: 1388375, TC: 263, AC: 3               
RB: 401640, SB: 1388375, TC: 263, AC: 2               
RB: 401640, SB: 1388375, TC: 264, AC: 3               
RB: 401640, SB: 1388375, TC: 263, AC: 1               
RB: 401640, SB: 1388375, TC: 263, AC: 1               
RB: 401640, SB: 1388375, TC: 263, AC: 1               
RB: 401640, SB: 1388375, TC: 263, AC: 0               
RB: 401640, SB: 1388375, TC: 264, AC: 1               
RB: 402526, SB: 1388387, TC: 264, AC: 1               
RB: 402526, SB: 1388387, TC: 264, AC: 1               
RB: 402526, SB: 1388387, TC: 264, AC: 1               
RB: 402526, SB: 1388387, TC: 264, AC: 0               
RB: 402526, SB: 1388387, TC: 265, AC: 1               
RB: 403412, SB: 1388399, TC: 265, AC: 2               
RB: 403412, SB: 1388399, TC: 265, AC: 2               
RB: 403412, SB: 1388399, TC: 265, AC: 1               
RB: 403412, SB: 1388399, TC: 265, AC: 1               
RB: 403412, SB: 1388399, TC: 266, AC: 2               
RB: 404298, SB: 1388411, TC: 266, AC: 3               
RB: 404298, SB: 1388411, TC: 266, AC: 1               
RB: 404298, SB: 1388411, TC: 266, AC: 1               
RB: 404298, SB: 1388411, TC: 266, AC: 1               
RB: 404298, SB: 1388411, TC: 266, AC: 0               
RB: 404298, SB: 1388411, TC: 267, AC: 1               
RB: 405184, SB: 1388423, TC: 267, AC: 2               
RB: 405184, SB: 1388423, TC: 267, AC: 2               
RB: 405184, SB: 1388423, TC: 267, AC: 1               
RB: 405184, SB: 1388423, TC: 268, AC: 2               
RB: 405184, SB: 1388423, TC: 268, AC: 2               
RB: 406070, SB: 1388435, TC: 268, AC: 2               
RB: 406070, SB: 1388435, TC: 268, AC: 2               
RB: 406956, SB: 1388435, TC: 269, AC: 3               
RB: 406956, SB: 1388435, TC: 269, AC: 3               
RB: 406956, SB: 1388435, TC: 269, AC: 2               
RB: 406956, SB: 1388435, TC: 270, AC: 3               
RB: 406956, SB: 1388447, TC: 269, AC: 2               
RB: 406956, SB: 1388447, TC: 269, AC: 1               
RB: 406956, SB: 1388447, TC: 269, AC: 0               
RB: 406956, SB: 1388447, TC: 269, AC: 0               
RB: 406956, SB: 1388447, TC: 270, AC: 1               
RB: 406956, SB: 1388447, TC: 270, AC: 0               
RB: 406956, SB: 1388447, TC: 270, AC: 0               
RB: 406956, SB: 1388447, TC: 271, AC: 1               
RB: 406956, SB: 1388447, TC: 271, AC: 1               
RB: 407842, SB: 1388459, TC: 271, AC: 2               
RB: 407842, SB: 1388459, TC: 271, AC: 1               
RB: 407842, SB: 1388459, TC: 272, AC: 2               
RB: 407842, SB: 1388459, TC: 271, AC: 2               
RB: 407842, SB: 1388459, TC: 272, AC: 2               
RB: 408728, SB: 1388471, TC: 272, AC: 3               
RB: 408728, SB: 1388471, TC: 272, AC: 2               
RB: 408728, SB: 1388471, TC: 273, AC: 3               
RB: 408728, SB: 1388471, TC: 273, AC: 3               
RB: 409614, SB: 1388483, TC: 272, AC: 3               
RB: 409614, SB: 1388483, TC: 272, AC: 2               
RB: 409614, SB: 1388483, TC: 272, AC: 0               
RB: 409614, SB: 1388483, TC: 272, AC: 0               
RB: 410500, SB: 1388483, TC: 273, AC: 1               
RB: 410500, SB: 1388483, TC: 273, AC: 1               
RB: 410500, SB: 1388483, TC: 273, AC: 0               
RB: 410500, SB: 1388483, TC: 274, AC: 1               
RB: 410500, SB: 1388483, TC: 274, AC: 1               
RB: 411386, SB: 1388495, TC: 274, AC: 2               
RB: 411386, SB: 1388495, TC: 274, AC: 2               
RB: 411386, SB: 1388495, TC: 274, AC: 1               
RB: 411386, SB: 1388495, TC: 275, AC: 2               
RB: 411386, SB: 1388495, TC: 275, AC: 2               
RB: 412272, SB: 1388507, TC: 275, AC: 3               
RB: 412272, SB: 1388507, TC: 275, AC: 2               
RB: 412272, SB: 1388507, TC: 276, AC: 3               
RB: 412272, SB: 1388507, TC: 276, AC: 3               
RB: 412272, SB: 1388519, TC: 275, AC: 3               
RB: 412272, SB: 1388519, TC: 275, AC: 1               
RB: 412272, SB: 1388519, TC: 275, AC: 0               
RB: 412272, SB: 1388519, TC: 275, AC: 0               
RB: 412272, SB: 1388519, TC: 276, AC: 1               
RB: 412272, SB: 1388519, TC: 276, AC: 0               
RB: 412272, SB: 1388519, TC: 277, AC: 1               
RB: 412272, SB: 1388519, TC: 277, AC: 1               
RB: 412272, SB: 1388519, TC: 277, AC: 1               
RB: 413158, SB: 1388531, TC: 277, AC: 2               
RB: 413158, SB: 1388531, TC: 277, AC: 2               
RB: 413158, SB: 1388531, TC: 277, AC: 1               
RB: 413158, SB: 1388531, TC: 278, AC: 2               
RB: 413158, SB: 1388531, TC: 278, AC: 2               
RB: 414044, SB: 1388543, TC: 278, AC: 3               
RB: 414044, SB: 1388543, TC: 278, AC: 3               
RB: 414044, SB: 1388543, TC: 278, AC: 2               
RB: 414044, SB: 1388543, TC: 279, AC: 3               
RB: 414930, SB: 1388555, TC: 278, AC: 3               
RB: 414930, SB: 1388555, TC: 278, AC: 2               
RB: 414930, SB: 1388555, TC: 278, AC: 0               
RB: 414930, SB: 1388555, TC: 278, AC: 0               
RB: 414930, SB: 1388555, TC: 278, AC: 4294967295               
RB: 414930, SB: 1388555, TC: 278, AC: 4294967295               
RB: 414930, SB: 1388555, TC: 279, AC: 0               
RB: 415816, SB: 1388567, TC: 279, AC: 1               
RB: 415816, SB: 1388567, TC: 279, AC: 1               
RB: 416702, SB: 1388579, TC: 280, AC: 2               
RB: 416702, SB: 1388579, TC: 280, AC: 1               
RB: 416702, SB: 1388579, TC: 281, AC: 2               
RB: 416702, SB: 1388579, TC: 281, AC: 2               
RB: 416702, SB: 1388579, TC: 281, AC: 2               
RB: 416702, SB: 1388579, TC: 281, AC: 1               
RB: 416702, SB: 1388579, TC: 282, AC: 2               
RB: 416702, SB: 1388579, TC: 282, AC: 2               
RB: 417588, SB: 1388591, TC: 281, AC: 3               
RB: 417588, SB: 1388591, TC: 281, AC: 2               
RB: 417588, SB: 1388591, TC: 281, AC: 0               
RB: 417588, SB: 1388591, TC: 281, AC: 0               
RB: 417588, SB: 1388591, TC: 282, AC: 1               
RB: 417588, SB: 1388591, TC: 282, AC: 1               
RB: 417588, SB: 1388591, TC: 282, AC: 0               
RB: 417588, SB: 1388591, TC: 283, AC: 1               
RB: 417588, SB: 1388591, TC: 283, AC: 0               
RB: 417588, SB: 1388591, TC: 284, AC: 1               
RB: 417588, SB: 1388591, TC: 284, AC: 1               
RB: 417588, SB: 1388591, TC: 284, AC: 0               
RB: 417588, SB: 1388591, TC: 285, AC: 1               
RB: 418474, SB: 1388603, TC: 283, AC: 2               
RB: 418474, SB: 1388603, TC: 283, AC: 1               
RB: 418474, SB: 1388603, TC: 284, AC: 2               
RB: 418474, SB: 1388603, TC: 284, AC: 1               
RB: 418474, SB: 1388603, TC: 284, AC: 0               
RB: 418474, SB: 1388603, TC: 285, AC: 1               
RB: 418474, SB: 1388603, TC: 286, AC: 2               
RB: 418474, SB: 1388603, TC: 286, AC: 1               
RB: 418474, SB: 1388603, TC: 287, AC: 2               
RB: 418474, SB: 1388603, TC: 287, AC: 1               
RB: 418474, SB: 1388603, TC: 288, AC: 2               
RB: 418474, SB: 1388603, TC: 288, AC: 2               
RB: 419360, SB: 1388615, TC: 283, AC: 2               
RB: 419360, SB: 1388615, TC: 283, AC: 2               
RB: 419360, SB: 1388615, TC: 283, AC: 2               
RB: 419360, SB: 1388615, TC: 283, AC: 1               
RB: 419360, SB: 1388615, TC: 284, AC: 2               
RB: 420246, SB: 1388627, TC: 284, AC: 3               
RB: 420246, SB: 1388627, TC: 284, AC: 1               
RB: 420246, SB: 1388627, TC: 284, AC: 0               
RB: 420246, SB: 1388627, TC: 284, AC: 0               
RB: 420246, SB: 1388627, TC: 284, AC: 4294967295               
RB: 420246, SB: 1388627, TC: 285, AC: 0               
RB: 420246, SB: 1388627, TC: 285, AC: 0               
